Fecha,DELEGACI‡N,Clave INEGI AGEE,Delitos contra la salud_ Producci¢n,Delitos contra la salud_Transporte,Delitos contra la salud_Tr†fico,Delitos contra la salud_Comercio,Delitos contra la salud_Suministro,Delitos contra la salud_Posesi¢n,Delitos contra la salud_Otros,Delitos diversos_Instituciones de banca y crÇdito,Delitos diversos_Fiscales,Delitos diversos_Patrimoniales,Delitos diversos_Ambientales,Delitos diversos_Propiedad intelectual e industrial,Delitos diversos_Servidor p£blico,Delitos diversos_LFAFyE,Delitos diversos_Asociaci¢n delictuosa,Delitos diversos_Robo en carretera,Delitos diversos_Ley general de poblaci¢n,Delitos diversos_Ataques a las v°as generales de comunicaci¢n,Delitos diversos_Culposos por transito de veh°culos,Delitos diversos_Otras leyes especiales,Delitos diversos_LFCDO,Delitos diversos_Delitos electorales,Delitos diversos_Otros
2004-05,SAN LUIS POTOS÷,24,0,2,0,0,0,14,5,0,0,9,1,8,4,33,0,0,5,0,0,3,0,0,17
2004-05,SINALOA,25,1,3,0,1,0,29,66,0,0,0,1,0,2,46,0,0,0,6,0,0,0,0,27
2004-05,SONORA,26,1,39,3,25,2,220,7,0,17,17,7,8,4,54,0,0,26,6,0,0,0,0,44
2004-05,TABASCO,27,1,0,0,11,1,9,0,0,2,4,3,6,7,5,0,0,22,3,0,0,0,0,15
2004-05,TAMAULIPAS,28,0,0,0,0,0,41,0,0,1,9,0,0,0,52,0,0,1,1,1,0,0,0,78
2004-05,TLAXCALA,29,0,0,0,0,0,7,0,0,6,6,2,0,2,5,0,0,1,5,2,0,0,1,5
2004-05,VERACRUZ,30,0,0,0,4,0,16,15,6,10,39,7,19,14,34,0,0,27,7,0,2,0,3,15
2004-05,YUCATµN,31,0,1,0,4,3,6,2,0,0,7,3,2,0,2,0,0,0,0,0,2,0,2,9
2004-05,ZACATECAS,32,1,2,0,6,1,6,0,0,0,2,0,0,4,15,0,0,1,1,0,2,0,0,2
2004-06,AGUASCALIENTES,01,0,0,0,2,0,13,0,0,3,4,0,1,0,6,0,0,0,0,0,0,0,1,7
2004-06,BAJA CALIFORNIA,02,1,4,1,4,5,126,11,1,2,80,1,3,7,91,0,0,36,4,0,3,0,0,64
2004-06,BAJA CALIFORNIA SUR,03,0,2,0,8,0,27,25,0,0,27,3,0,0,9,0,0,0,1,0,0,0,0,8
2004-06,CAMPECHE,04,0,0,0,22,0,6,0,1,3,9,9,0,3,5,0,0,1,2,0,0,0,0,6
2004-06,COAHUILA,05,0,2,0,8,2,23,2,0,0,1,0,0,2,17,0,0,4,3,1,3,0,0,17
2004-06,COLIMA,06,0,0,0,0,0,37,0,0,1,0,1,6,7,6,0,0,0,1,0,0,0,0,7
2004-06,CHIAPAS,07,1,0,1,1,0,18,14,0,1,2,6,3,3,40,0,1,54,5,2,0,0,2,41
2004-06,CHIHUAHUA,08,3,10,0,9,0,82,16,6,2,1,3,30,2,48,0,0,1,7,0,1,0,2,44
2004-06,DISTRITO FEDERAL,09,0,0,0,11,47,247,15,41,15,344,3,9,8,105,0,0,6,6,3,22,90,17,477
2004-06,DURANGO,10,1,7,0,4,0,19,14,1,3,4,1,1,7,26,0,0,0,2,0,3,0,1,11
2004-06,GUANAJUATO,11,1,0,0,0,0,30,0,0,0,0,1,0,7,36,0,0,0,0,0,0,0,1,27
2004-06,GUERRERO,12,0,2,0,7,0,20,2,0,1,2,10,1,8,33,0,0,1,3,0,5,0,0,24
2004-06,HIDALGO,13,0,0,0,5,0,32,0,0,4,36,8,9,3,34,0,0,1,7,5,2,0,0,5
2004-06,JALISCO,14,13,3,0,50,1,167,30,2,32,47,4,7,7,116,0,2,2,5,9,7,0,3,82
2004-06,MêXICO,15,0,0,0,14,3,88,0,2,14,111,11,34,7,90,0,0,9,6,20,11,0,1,85
2004-06,MICHOACµN,16,0,0,0,2,0,2,51,0,1,1,6,1,5,43,0,0,3,6,0,0,0,1,43
2004-06,MORELOS,17,1,2,0,14,4,53,0,0,3,10,8,0,17,24,0,0,1,10,0,2,0,0,7
2004-06,NAYARIT,18,0,0,0,1,1,17,3,0,0,6,4,0,0,22,0,0,0,0,1,0,0,0,5
2004-06,NUEVO LE‡N,19,1,5,0,11,1,41,4,1,6,2,0,1,5,19,0,0,2,4,3,7,0,2,25
2004-06,OAXACA,20,1,0,0,1,0,5,28,0,2,0,1,1,9,31,0,0,13,8,0,0,0,15,54
2004-06,PUEBLA,21,0,1,0,9,1,10,0,0,0,22,0,1,0,23,0,0,1,8,9,3,0,3,32
2004-06,QUERêTARO,22,0,0,0,15,0,31,2,0,0,0,2,0,0,20,0,0,0,0,0,0,0,1,39
2004-06,QUINTANA ROO,23,0,0,0,0,0,20,11,0,2,18,1,0,0,7,0,0,1,1,0,0,0,3,12
2004-06,SAN LUIS POTOS÷,24,1,6,0,2,0,20,10,1,0,15,1,0,8,39,0,0,0,0,0,7,0,0,9
2004-06,SINALOA,25,0,5,0,0,0,10,60,2,0,0,6,0,2,43,0,0,0,1,0,0,0,1,30
2004-06,SONORA,26,0,54,3,22,2,266,10,1,20,14,4,3,11,66,0,0,23,4,0,0,0,0,50
2004-06,TABASCO,27,2,1,0,10,0,4,1,0,0,4,6,1,0,11,0,0,20,4,1,0,0,0,7
2004-06,TAMAULIPAS,28,0,0,0,0,0,29,0,0,0,6,0,0,0,17,0,0,0,2,1,0,0,1,78
2004-06,TLAXCALA,29,0,0,0,2,0,4,0,0,4,1,1,0,0,6,0,0,0,7,0,0,0,1,11
2004-06,VERACRUZ,30,0,0,0,2,0,17,21,0,21,30,10,9,10,41,0,0,34,10,0,5,0,1,16
2004-06,YUCATµN,31,0,0,0,2,0,13,2,1,0,4,26,6,0,6,0,0,0,0,0,0,0,4,6
2004-06,ZACATECAS,32,1,1,0,2,0,9,2,1,0,8,0,3,2,25,0,0,0,0,0,0,0,0,3
2004-07,AGUASCALIENTES,01,0,0,0,6,1,10,1,3,6,0,0,0,2,7,0,0,1,0,0,0,0,0,16
2004-07,BAJA CALIFORNIA,02,8,29,4,27,6,366,25,20,35,205,7,11,51,273,5,0,72,26,21,3,0,1,131
2004-07,BAJA CALIFORNIA SUR,03,0,0,0,17,0,38,40,4,0,24,0,0,4,8,0,0,0,1,0,0,0,0,19
2004-07,CAMPECHE,04,0,0,0,5,0,21,0,0,5,11,10,0,9,4,0,0,1,1,0,1,0,0,14
2004-07,COAHUILA,05,0,4,0,7,2,15,1,1,11,8,0,3,2,16,0,0,3,6,2,5,0,2,30
2004-07,COLIMA,06,0,0,2,0,0,34,0,0,0,0,1,8,2,8,0,0,0,2,1,0,0,0,8
2004-07,CHIAPAS,07,4,1,1,5,2,16,16,0,0,3,9,5,2,42,0,0,57,2,1,0,0,2,34
2004-07,CHIHUAHUA,08,2,11,0,7,2,64,10,1,5,10,11,2,2,49,0,0,4,9,0,0,0,1,33
2004-07,DISTRITO FEDERAL,09,0,0,0,1,4,352,24,14,8,413,2,6,9,135,0,0,11,2,3,12,90,8,419
2004-07,DURANGO,10,0,5,0,2,1,10,9,0,5,3,3,2,9,19,0,0,0,3,0,2,0,2,10
2004-07,GUANAJUATO,11,0,0,0,11,0,58,3,0,1,7,0,2,0,73,0,0,1,6,0,7,0,0,60
2004-07,GUERRERO,12,0,2,0,5,1,19,4,0,5,1,7,0,9,21,0,0,0,5,1,10,0,1,21
2004-07,HIDALGO,13,2,1,0,4,0,27,1,0,1,21,4,2,13,52,0,0,1,7,0,3,0,0,8
2004-07,JALISCO,14,14,4,0,37,2,203,37,1,27,35,31,16,7,135,0,0,0,10,6,19,0,1,83
2004-07,MêXICO,15,0,0,0,8,1,53,0,1,8,36,4,26,4,58,0,1,2,4,17,8,0,2,47
2004-07,MICHOACµN,16,0,0,0,0,0,0,59,0,1,0,2,5,2,41,0,0,0,9,0,0,0,4,28
2004-07,MORELOS,17,2,2,0,19,2,56,1,1,0,14,10,0,12,27,0,0,0,11,0,9,0,1,13
2004-07,NAYARIT,18,0,0,0,3,0,12,6,0,4,11,8,3,9,17,0,0,1,0,2,1,0,0,3
2004-07,NUEVO LE‡N,19,0,2,0,17,0,48,9,1,2,5,1,0,7,26,0,0,3,2,0,9,0,1,33
2004-07,OAXACA,20,0,0,0,3,0,9,17,0,0,1,2,3,7,36,1,0,8,9,0,0,0,5,60
2004-07,PUEBLA,21,1,2,0,10,0,8,0,1,2,15,1,0,0,16,0,0,1,5,3,0,0,2,31
2004-07,QUERêTARO,22,0,0,0,16,0,43,0,3,0,0,1,2,0,17,0,0,1,0,0,0,0,1,27
2004-07,QUINTANA ROO,23,0,0,0,0,0,21,5,0,1,21,5,2,9,1,0,0,0,1,0,0,0,0,7
2004-07,SAN LUIS POTOS÷,24,1,0,0,0,0,19,12,1,2,3,0,5,9,25,0,0,1,4,0,0,0,1,15
2004-07,SINALOA,25,0,6,0,0,1,23,96,1,2,0,7,2,4,56,0,0,0,1,0,0,0,0,42
2004-07,SONORA,26,1,16,3,16,0,265,20,0,17,12,17,6,4,85,0,0,27,0,1,2,0,0,48
2004-07,TABASCO,27,0,1,0,7,1,5,0,0,0,4,2,2,0,8,0,1,18,4,0,0,0,1,6
2004-07,TAMAULIPAS,28,0,0,0,0,0,46,0,0,1,2,0,0,2,27,0,0,2,1,1,0,0,1,92
2004-07,TLAXCALA,29,0,0,0,2,1,7,0,0,1,5,0,0,0,9,0,0,1,6,0,1,0,0,7
2004-07,VERACRUZ,30,0,0,0,1,0,33,6,1,7,27,11,19,21,50,0,0,26,14,0,2,0,3,22
2004-07,YUCATµN,31,0,0,0,0,0,10,2,1,0,3,2,6,2,1,0,0,0,5,0,3,0,2,10
2004-07,ZACATECAS,32,0,0,1,2,0,5,2,0,0,7,0,5,4,9,1,0,0,1,0,0,0,4,11
2004-08,AGUASCALIENTES,01,0,0,0,0,0,18,0,0,5,0,5,0,3,6,0,0,0,1,0,0,0,4,11
2004-08,BAJA CALIFORNIA,02,1,14,0,20,3,275,37,10,32,215,5,7,33,262,0,0,113,5,1,8,0,3,88
2004-08,BAJA CALIFORNIA SUR,03,2,0,0,11,0,24,9,0,0,19,1,0,0,3,0,0,0,0,0,0,0,0,8
2004-08,CAMPECHE,04,0,0,0,8,0,11,0,0,4,6,14,0,0,12,0,0,3,2,1,0,0,0,2
2004-08,COAHUILA,05,0,1,0,6,0,15,2,0,6,2,0,0,0,15,0,0,2,1,0,4,0,0,19
2004-08,COLIMA,06,0,0,0,0,0,31,0,0,0,0,1,3,5,5,0,0,0,0,0,0,0,0,10
2004-08,CHIAPAS,07,1,0,0,4,4,15,23,1,0,2,9,7,6,48,0,0,58,2,0,1,0,3,36
2004-08,CHIHUAHUA,08,2,5,0,0,0,76,3,0,3,3,3,2,5,48,0,0,1,0,0,0,0,2,11
2004-08,DISTRITO FEDERAL,09,0,0,0,16,0,137,7,35,6,358,1,2,9,72,0,0,2,4,3,4,66,8,346
2004-08,DURANGO,10,1,2,0,1,0,12,12,1,2,5,2,2,10,14,0,0,1,5,0,0,0,0,13
2004-08,GUANAJUATO,11,0,0,0,0,0,50,6,0,11,2,0,2,0,62,0,0,3,2,0,0,0,0,52
2004-08,GUERRERO,12,0,4,0,7,2,16,5,0,1,1,9,2,2,42,0,0,0,4,0,0,0,1,24
2004-08,HIDALGO,13,0,1,0,2,1,16,0,0,1,8,2,3,2,27,0,0,5,3,1,0,0,0,3
2004-08,JALISCO,14,29,2,0,13,0,212,38,4,12,20,12,18,2,119,1,0,0,3,7,10,0,5,85
2004-08,MêXICO,15,1,0,0,6,2,50,2,6,10,51,4,18,8,65,0,0,1,6,6,0,0,2,64
2004-08,MICHOACµN,16,0,0,0,0,0,7,28,0,2,0,5,3,2,46,0,0,1,3,0,0,0,1,40
2004-08,MORELOS,17,0,1,0,5,0,33,0,0,0,14,3,0,8,31,0,0,0,8,0,3,0,0,7
2004-08,NAYARIT,18,0,0,0,6,0,19,3,0,1,6,17,2,2,17,0,0,0,0,0,3,0,0,3
2004-08,NUEVO LE‡N,19,0,3,0,13,0,51,18,1,5,8,0,3,11,36,0,0,2,2,0,7,0,1,25
2004-08,OAXACA,20,2,1,0,1,0,8,28,0,0,3,4,0,6,28,0,0,2,13,0,0,0,27,56
2004-08,PUEBLA,21,0,1,0,1,0,9,4,0,1,15,1,7,0,28,0,0,3,7,1,6,0,0,28
2004-08,QUERêTARO,22,0,0,0,15,0,40,1,0,0,1,1,0,0,20,0,0,0,0,0,0,0,1,31
2004-08,QUINTANA ROO,23,0,0,0,0,0,36,8,0,10,15,3,0,2,2,0,0,0,0,0,0,0,1,10
2004-08,SAN LUIS POTOS÷,24,0,1,0,0,0,20,7,0,2,11,0,7,14,37,0,0,0,2,0,1,0,0,15
2004-08,SINALOA,25,1,6,0,5,1,12,75,0,0,0,19,2,5,38,0,0,0,2,0,0,0,0,55
2004-08,SONORA,26,1,18,3,12,1,281,23,0,26,10,3,0,8,32,0,0,33,2,0,4,0,0,67
2004-08,TABASCO,27,0,0,0,9,1,11,0,0,1,7,0,3,2,6,0,0,18,5,0,0,0,0,4
2004-08,TAMAULIPAS,28,0,0,0,0,0,38,2,0,4,1,1,2,5,27,0,0,11,5,0,0,0,0,67
2004-08,TLAXCALA,29,0,0,0,0,0,4,1,0,3,6,0,0,0,6,0,0,1,6,0,0,0,0,6
2004-08,VERACRUZ,30,0,0,0,2,0,34,9,3,8,39,6,7,13,49,0,0,21,14,0,8,0,4,23
2004-08,YUCATµN,31,0,0,0,0,0,9,5,0,0,6,2,0,0,2,0,0,0,1,0,0,0,1,5
2004-08,ZACATECAS,32,1,0,0,7,1,13,2,0,0,0,0,2,0,12,0,0,1,1,1,0,0,1,6
2004-09,AGUASCALIENTES,01,0,0,0,0,0,21,0,1,0,0,0,0,0,12,0,0,0,0,0,0,0,3,12
2004-09,BAJA CALIFORNIA,02,1,10,1,16,3,177,11,5,8,80,2,5,7,115,0,0,33,5,7,1,0,2,46
2004-09,BAJA CALIFORNIA SUR,03,0,0,0,3,0,9,28,0,0,15,1,0,0,5,0,0,0,0,0,0,0,0,7
2004-09,CAMPECHE,04,0,0,0,4,0,21,0,0,2,16,18,2,5,10,0,0,3,1,0,2,0,0,5
2004-09,COAHUILA,05,1,8,0,5,0,26,5,0,5,7,0,0,0,24,0,0,2,2,0,0,0,1,37
2004-09,COLIMA,06,0,0,0,0,0,33,0,0,5,1,10,5,0,20,0,0,0,1,0,0,0,1,13
2004-09,CHIAPAS,07,4,1,0,7,0,8,24,0,2,0,4,2,0,38,0,0,53,3,1,0,0,7,47
2004-09,CHIHUAHUA,08,11,13,0,0,1,70,1,1,7,2,9,7,2,41,0,0,0,8,0,0,0,1,39
2004-09,DISTRITO FEDERAL,09,0,0,0,30,1,722,37,31,6,451,3,3,17,201,0,0,7,18,11,18,114,11,669
2004-09,DURANGO,10,2,5,0,4,0,24,14,0,1,4,0,0,2,21,0,0,0,3,0,0,0,2,12
2004-09,GUANAJUATO,11,0,0,1,2,0,60,14,0,9,9,0,5,2,45,0,0,1,1,0,0,0,0,66
2004-09,GUERRERO,12,0,7,0,4,1,9,12,0,1,0,3,0,0,22,0,0,0,9,0,0,0,0,15
2004-09,HIDALGO,13,0,0,0,1,0,26,15,0,1,22,3,14,2,40,0,0,3,2,0,0,0,0,18
2004-09,JALISCO,14,36,2,1,39,8,192,33,0,10,30,14,36,7,116,0,0,2,1,3,6,0,0,63
2004-09,MêXICO,15,1,1,0,1,0,47,2,3,3,40,3,12,14,65,0,0,2,3,6,4,0,5,48
2004-09,MICHOACµN,16,0,0,0,0,1,1,42,0,0,1,5,2,0,51,0,0,1,2,0,0,0,1,38
2004-09,MORELOS,17,2,1,0,3,0,36,0,0,0,2,6,0,9,27,0,0,0,5,0,0,0,0,8
2004-09,NAYARIT,18,0,0,0,9,0,21,4,0,1,4,40,0,5,25,0,0,0,0,4,4,0,0,5
2004-09,NUEVO LE‡N,19,0,1,1,17,2,49,15,0,8,3,0,2,5,36,0,0,1,2,1,4,0,0,25
2004-09,OAXACA,20,1,1,0,0,1,15,21,0,0,3,2,5,14,28,0,0,10,22,0,0,0,5,38
2004-09,PUEBLA,21,1,0,0,2,1,4,1,0,5,9,2,3,5,30,0,0,2,10,1,5,0,0,33
2004-09,QUERêTARO,22,0,0,0,14,1,34,0,0,1,0,0,2,0,22,0,0,0,0,0,0,0,0,29
2004-09,QUINTANA ROO,23,0,0,0,0,0,15,2,0,1,16,0,2,5,7,0,0,0,0,0,0,0,1,13
2004-09,SAN LUIS POTOS÷,24,0,2,0,0,0,21,1,0,9,16,1,0,20,56,0,0,0,0,0,6,0,0,10
2004-09,SINALOA,25,0,11,0,2,0,10,54,0,2,0,13,7,5,31,0,0,1,1,0,0,0,2,60
2004-09,SONORA,26,1,21,0,29,1,296,21,0,37,14,3,2,5,60,0,0,23,1,0,0,0,0,46
2004-09,TABASCO,27,0,1,0,13,0,9,0,0,0,16,0,0,2,6,0,0,13,1,0,0,0,1,11
2004-09,TAMAULIPAS,28,0,0,0,0,0,31,0,1,5,5,0,5,0,34,0,0,4,5,1,0,0,3,85
2004-09,TLAXCALA,29,0,0,0,0,5,2,0,0,1,4,2,0,2,5,0,0,0,2,1,1,0,3,4
2004-09,VERACRUZ,30,0,0,0,5,0,27,13,0,11,42,5,3,33,47,0,0,15,6,0,4,0,17,15
2004-09,YUCATµN,31,0,1,0,0,0,9,4,0,0,3,1,5,0,2,0,0,0,2,0,0,0,0,2
2004-09,ZACATECAS,32,0,2,0,3,0,6,1,0,1,4,0,3,5,12,0,0,2,0,0,0,0,1,2
2004-10,AGUASCALIENTES,01,0,0,0,0,0,18,0,0,3,0,0,0,0,11,0,0,0,0,0,0,0,0,13
2004-10,BAJA CALIFORNIA,02,0,8,2,22,2,136,21,13,13,119,3,3,13,120,0,0,33,3,0,2,0,0,60
2004-10,BAJA CALIFORNIA SUR,03,0,1,0,9,0,19,13,0,0,20,1,0,0,5,0,0,0,0,0,0,0,1,6
2004-10,CAMPECHE,04,0,2,0,4,0,13,4,0,4,9,15,3,0,3,0,0,0,1,0,0,0,1,9
2004-10,COAHUILA,05,0,1,0,8,0,28,0,0,5,9,0,0,3,20,0,0,2,0,1,0,0,1,29
2004-10,COLIMA,06,0,0,0,1,0,31,0,0,1,0,11,1,2,16,0,0,0,0,0,0,0,0,34
2004-10,CHIAPAS,07,1,5,0,1,0,6,30,0,0,0,3,3,5,51,0,0,41,3,0,0,0,5,30
2004-10,CHIHUAHUA,08,2,7,0,4,0,90,5,0,2,2,27,8,0,69,0,1,10,4,0,0,0,0,44
2004-10,DISTRITO FEDERAL,09,0,0,0,36,11,496,2,27,8,417,1,8,30,84,0,0,5,7,11,10,67,13,599
2004-10,DURANGO,10,0,6,0,7,0,28,10,0,2,16,1,0,11,22,0,0,0,1,0,5,0,0,27
2004-10,GUANAJUATO,11,0,0,0,4,0,81,1,1,4,0,0,1,0,40,0,0,0,5,0,0,0,1,73
2004-10,GUERRERO,12,1,2,1,8,0,8,3,1,13,1,4,3,10,25,0,0,0,4,1,1,0,0,39
2004-10,HIDALGO,13,1,0,0,14,1,18,5,0,1,24,2,8,0,31,0,0,4,7,1,2,0,0,15
2004-10,JALISCO,14,31,1,0,28,4,201,40,3,27,30,12,21,3,117,0,0,1,8,4,11,0,1,92
2004-10,MêXICO,15,0,1,0,0,1,62,1,0,20,55,12,18,11,57,0,0,2,4,5,0,0,2,71
2004-10,MICHOACµN,16,0,0,0,0,0,0,54,0,2,0,2,8,0,48,0,0,1,2,0,0,0,1,45
2004-10,MORELOS,17,1,1,0,5,0,25,0,0,5,5,9,1,3,36,0,0,0,9,0,2,0,0,26
2004-10,NAYARIT,18,0,3,0,0,0,21,9,0,1,4,9,1,3,21,0,0,0,0,0,0,0,0,7
2004-10,NUEVO LE‡N,19,1,3,0,18,5,49,5,0,8,3,0,5,5,18,0,0,3,0,0,5,0,0,38
2004-10,OAXACA,20,2,0,0,3,0,7,22,0,0,2,2,3,3,37,0,0,7,9,0,0,0,3,43
2004-10,PUEBLA,21,0,0,0,2,0,6,0,0,3,8,1,0,0,22,0,0,0,13,4,2,0,3,31
2004-10,QUERêTARO,22,1,0,0,16,0,30,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,20
2004-10,QUINTANA ROO,23,0,0,0,0,0,11,4,0,0,12,3,7,2,3,0,0,0,0,0,1,0,0,12
2004-10,SAN LUIS POTOS÷,24,0,0,0,0,0,19,1,0,0,15,0,0,3,29,0,0,2,1,0,5,0,0,12
2004-10,SINALOA,25,0,7,0,1,0,17,65,0,1,0,1,0,0,51,0,0,0,4,0,0,0,1,49
2004-10,SONORA,26,3,17,10,15,0,253,13,0,17,18,1,1,8,77,0,1,24,2,0,2,0,1,46
2004-10,TABASCO,27,0,0,0,2,0,25,0,0,0,11,1,1,5,11,0,0,21,2,0,1,0,0,7
2004-10,TAMAULIPAS,28,0,2,0,0,0,38,1,0,1,5,2,0,3,34,0,1,1,2,1,1,0,0,83
2004-10,TLAXCALA,29,0,0,0,1,0,4,0,0,1,8,0,0,3,5,0,0,0,1,2,0,0,5,9
2004-10,VERACRUZ,30,0,0,0,1,0,33,6,1,4,33,15,5,16,34,0,0,25,6,0,4,0,4,9
2004-10,YUCATµN,31,0,0,0,4,0,18,1,0,1,3,3,3,2,2,0,0,0,1,0,0,0,0,7
2004-10,ZACATECAS,32,2,1,0,2,1,14,0,0,0,2,0,7,3,11,0,0,0,0,0,0,0,0,7
2004-11,AGUASCALIENTES,01,0,1,0,4,0,8,0,0,3,0,0,3,0,2,0,0,0,0,0,7,0,0,8
2004-11,BAJA CALIFORNIA,02,0,11,1,13,1,142,16,4,4,135,1,8,11,120,0,0,14,2,1,7,0,1,50
2004-11,BAJA CALIFORNIA SUR,03,0,0,0,5,0,9,15,0,0,9,1,0,0,6,0,0,0,0,0,0,0,1,14
2004-11,CAMPECHE,04,0,1,0,9,0,8,1,0,0,13,10,0,2,8,0,0,2,1,0,3,0,0,9
2004-11,COAHUILA,05,0,0,0,2,0,10,1,0,15,4,0,2,2,16,0,0,4,0,0,1,0,0,38
2004-11,COLIMA,06,0,0,0,0,0,23,0,0,2,0,1,0,3,4,0,0,0,1,0,0,0,0,8
2004-11,CHIAPAS,07,3,2,0,4,1,7,18,0,1,0,3,5,9,32,0,0,45,2,0,0,0,3,27
2004-11,CHIHUAHUA,08,3,10,0,13,3,71,8,0,21,2,3,2,2,56,0,0,0,1,0,0,0,1,39
2004-11,DISTRITO FEDERAL,09,0,0,0,39,0,206,4,10,15,527,1,5,13,144,0,1,5,9,3,14,82,11,526
2004-11,DURANGO,10,1,5,0,2,0,38,9,0,4,2,3,2,0,21,0,0,2,2,0,0,0,1,14
2004-11,GUANAJUATO,11,0,2,0,16,0,195,1,0,1,10,1,2,0,46,0,0,2,1,3,0,0,1,198
2004-11,GUERRERO,12,0,3,0,2,0,10,6,0,9,2,2,3,3,21,0,1,0,4,0,0,0,0,20
2004-11,HIDALGO,13,0,0,0,10,3,17,5,0,3,24,2,2,0,27,0,0,0,2,0,7,0,1,11
2004-11,JALISCO,14,21,5,0,72,4,243,44,1,15,24,14,16,5,108,0,0,0,6,10,17,0,1,64
2004-11,MêXICO,15,0,0,0,3,0,42,0,1,5,41,3,12,8,66,0,0,5,9,5,0,0,1,36
2004-11,MICHOACµN,16,0,0,0,0,0,0,46,0,0,0,1,5,2,53,0,0,1,2,0,0,0,7,38
2004-11,MORELOS,17,1,3,0,5,1,14,0,0,2,5,8,2,15,25,0,0,0,6,0,2,0,0,11
2004-11,NAYARIT,18,0,2,0,4,0,22,9,0,2,2,7,2,9,29,0,0,0,0,1,0,0,0,5
2004-11,NUEVO LE‡N,19,1,4,1,12,0,46,8,3,5,10,3,7,5,21,0,1,1,4,0,8,0,1,48
2004-11,OAXACA,20,3,0,0,2,0,9,28,0,0,2,3,5,9,42,0,0,9,8,0,0,0,1,35
2004-11,PUEBLA,21,0,1,0,2,1,4,1,0,5,15,1,2,0,19,0,0,1,5,2,2,0,5,31
2004-11,QUERêTARO,22,0,0,0,14,0,40,0,0,0,0,1,0,0,31,0,0,1,0,0,0,0,0,21
2004-11,QUINTANA ROO,23,0,0,0,3,0,23,23,0,0,20,0,0,2,2,0,0,1,0,0,0,0,1,38
2004-11,SAN LUIS POTOS÷,24,0,0,0,0,0,17,1,0,3,17,1,3,8,33,0,0,5,2,0,3,0,0,11
2004-11,SINALOA,25,0,2,0,1,0,23,38,1,1,0,8,3,3,35,0,0,0,1,0,0,0,3,46
2004-11,SONORA,26,2,31,12,12,0,251,3,0,31,16,1,0,0,43,0,0,15,1,0,1,0,0,39
2004-11,TABASCO,27,0,1,0,1,0,11,0,0,2,17,1,0,3,14,0,0,14,2,0,1,0,0,19
2004-11,TAMAULIPAS,28,0,0,0,0,0,19,1,1,1,3,1,0,0,30,0,0,4,2,0,1,0,4,65
2004-11,TLAXCALA,29,0,0,0,1,0,5,0,0,5,6,0,0,2,4,0,0,2,1,0,3,0,7,8
2004-11,VERACRUZ,30,0,0,0,1,0,22,2,1,2,14,0,5,6,46,0,0,30,13,0,3,0,4,6
2004-11,YUCATµN,31,0,0,0,0,0,11,2,2,2,1,1,31,0,1,0,0,0,3,0,1,0,0,10
2004-11,ZACATECAS,32,0,4,0,5,0,9,0,0,1,3,0,3,3,28,0,0,1,0,1,0,0,0,2
2004-12,AGUASCALIENTES,01,0,0,0,0,0,13,3,0,1,0,2,3,0,4,0,1,1,0,0,7,0,0,5
2004-12,BAJA CALIFORNIA,02,0,11,0,16,1,224,12,2,9,102,2,1,12,140,1,0,5,2,1,1,0,1,65
2004-12,BAJA CALIFORNIA SUR,03,0,1,0,5,0,10,11,0,0,9,2,1,0,5,0,0,0,2,0,0,0,0,3
2004-12,CAMPECHE,04,0,0,0,18,0,6,0,0,0,5,1,0,0,15,0,0,0,0,0,1,0,0,12
2004-12,COAHUILA,05,0,1,0,1,0,12,0,0,4,3,0,3,0,25,0,0,0,2,1,2,0,0,31
2004-12,COLIMA,06,0,0,0,0,0,35,0,0,0,0,3,0,0,16,0,0,0,0,0,0,0,0,8
2004-12,CHIAPAS,07,0,1,0,4,0,10,13,0,0,0,5,3,3,36,0,0,44,1,1,0,0,4,36
2004-12,CHIHUAHUA,08,4,9,0,23,0,77,1,0,11,0,0,0,0,32,0,0,3,0,0,0,0,0,40
2004-12,DISTRITO FEDERAL,09,0,0,0,13,5,138,3,16,11,187,1,1,8,106,0,1,1,3,1,17,51,8,251
2004-12,DURANGO,10,1,4,0,17,0,27,5,0,0,4,1,1,0,28,0,0,0,2,0,2,0,2,16
2004-12,GUANAJUATO,11,0,0,3,2,0,40,0,1,0,1,0,3,0,36,0,0,0,4,1,0,0,0,44
2004-12,GUERRERO,12,0,4,0,0,0,6,4,0,5,0,3,1,0,16,0,0,0,3,0,0,0,4,14
2004-12,HIDALGO,13,1,0,0,15,0,13,0,1,3,10,1,15,0,29,0,0,0,7,1,2,0,1,10
2004-12,JALISCO,14,3,4,1,13,3,145,30,2,20,17,10,3,5,113,0,0,0,2,6,2,0,0,59
2004-12,MêXICO,15,0,0,0,2,1,15,0,1,3,12,1,4,3,21,0,0,1,0,0,0,0,0,11
2004-12,MICHOACµN,16,0,0,0,0,0,0,36,0,3,1,0,4,5,34,0,0,0,3,0,0,0,4,31
2004-12,MORELOS,17,0,1,0,4,0,20,0,0,4,5,7,1,8,28,0,0,0,2,0,0,0,0,7
2004-12,NAYARIT,18,0,0,0,3,0,17,6,0,3,5,0,3,5,12,0,0,0,0,0,2,0,2,7
2004-12,NUEVO LE‡N,19,0,0,0,0,2,34,11,0,5,9,0,3,21,32,0,0,2,3,0,10,0,2,33
2004-12,OAXACA,20,0,0,0,2,0,9,21,0,0,2,12,0,10,44,0,0,7,5,0,0,0,1,44
